Team,Player,Goals,URL
Parkroad Badgers,Joseph Otieno,1,https://www.kenyahockeyunion.org/joomsport_team/parkroad-badgers/
Parkroad Badgers,Lannox Onyango,1,https://www.kenyahockeyunion.org/joomsport_team/parkroad-badgers/
Parkroad Badgers,Meshak Mandela,2,https://www.kenyahockeyunion.org/joomsport_team/parkroad-badgers/
Parkroad Badgers,Miller Mbithi,0,https://www.kenyahockeyunion.org/joomsport_team/parkroad-badgers/
Parkroad Badgers,Paul Mariera,0,https://www.kenyahockeyunion.org/joomsport_team/parkroad-badgers/
Parkroad Badgers,Peter Luseno,2,https://www.kenyahockeyunion.org/joomsport_team/parkroad-badgers/
Parkroad Badgers,Solomon Mbadi,0,https://www.kenyahockeyunion.org/joomsport_team/parkroad-badgers/
Parkroad Badgers,Sydney Rubia,0,https://www.kenyahockeyunion.org/joomsport_team/parkroad-badgers/
Parkroad Badgers,Trevour Kabaka,0,https://www.kenyahockeyunion.org/joomsport_team/parkroad-badgers/
Parkroad Badgers,Victor Juma,1,https://www.kenyahockeyunion.org/joomsport_team/parkroad-badgers/
Parkroad Badgers,Victor Juma,0,https://www.kenyahockeyunion.org/joomsport_team/parkroad-badgers/
Parkroad Badgers,Washington Otambo,0,https://www.kenyahockeyunion.org/joomsport_team/parkroad-badgers/
Wazalendo Masters,Boniface Odhiambo,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo-masters/
Wazalendo Masters,Brian Mang’ong’o,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo-masters/
Wazalendo Masters,Dennis Waithaka,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo-masters/
Wazalendo Masters,Derrick Ngesi,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo-masters/
Wazalendo Masters,Eric Wesonga,1,https://www.kenyahockeyunion.org/joomsport_team/wazalendo-masters/
Wazalendo Masters,Erick Ochieng,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo-masters/
Wazalendo Masters,Erick Otieno,2,https://www.kenyahockeyunion.org/joomsport_team/wazalendo-masters/
Wazalendo Masters,Gerald Wiliam,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo-masters/
Wazalendo Masters,Gideon Bwonda,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo-masters/
Wazalendo Masters,Jackson Kisha,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo-masters/
Wazalendo Masters,James Baraka,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo-masters/
Wazalendo Masters,James Were,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo-masters/
Wazalendo Masters,Joseph Ndegwa,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo-masters/
Wazalendo Masters,Joseph Njogu,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo-masters/
Wazalendo Masters,Morgan Stanley,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo-masters/
Wazalendo Masters,Owen Abushila,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo-masters/
Wazalendo Masters,Seth Juma,1,https://www.kenyahockeyunion.org/joomsport_team/wazalendo-masters/
Wazalendo Masters,Slyvester Ochieng,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo-masters/
Wazalendo Masters,Stanley Chege,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo-masters/
Wazalendo Masters,Steve Liyayi,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo-masters/
Wazalendo Masters,Trevin Obaka,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo-masters/
Wazalendo Masters,William Muthu,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo-masters/
Wazalendo Masters,Wycliffe Mbeda,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo-masters/
Nakuru Hockey Club,Dolcan Mugaisi,1,https://www.kenyahockeyunion.org/joomsport_team/nakuru-hockey-club/
Kenyatta University Men,Bradley Kiptoo,1,https://www.kenyahockeyunion.org/joomsport_team/kenyatta-university-men/
Kenyatta University Men,Martin Gikonyo,0,https://www.kenyahockeyunion.org/joomsport_team/kenyatta-university-men/
Kenyatta University Men,Philip Mbecha,0,https://www.kenyahockeyunion.org/joomsport_team/kenyatta-university-men/
GHF Rift Pirates Ladies,Charity Chelangat,1,https://www.kenyahockeyunion.org/joomsport_team/ghf-rift-pirates-ladies/
GHF Rift Pirates Ladies,Damaris Khavai,1,https://www.kenyahockeyunion.org/joomsport_team/ghf-rift-pirates-ladies/
GHF Rift Pirates Ladies,Linda Chebor,1,https://www.kenyahockeyunion.org/joomsport_team/ghf-rift-pirates-ladies/
GHF Rift Pirates Ladies,Lucy Mungai,2,https://www.kenyahockeyunion.org/joomsport_team/ghf-rift-pirates-ladies/
GHF Rift Pirates Ladies,Margaret Wangari,1,https://www.kenyahockeyunion.org/joomsport_team/ghf-rift-pirates-ladies/
Swans Hockey Club,Amanda Wamalwa,1,https://www.kenyahockeyunion.org/joomsport_team/swans-hockey-club/
Swans Hockey Club,Valentine Akinyi,0,https://www.kenyahockeyunion.org/joomsport_team/swans-hockey-club/
Daystar University Ladies,Redempter Willy,1,https://www.kenyahockeyunion.org/joomsport_team/daystar-university-ladies/
Mombasa Sports Club Ladies,Dorah Jokeyo,1,https://www.kenyahockeyunion.org/joomsport_team/mombasa-sports-club-women/
Mombasa Sports Club Ladies,Esther Mwikali,3,https://www.kenyahockeyunion.org/joomsport_team/mombasa-sports-club-women/
Mombasa Sports Club Ladies,MaryGeorgeen Simiyu,1,https://www.kenyahockeyunion.org/joomsport_team/mombasa-sports-club-women/
Mombasa Sports Club Ladies,Mercy Cheptoo,1,https://www.kenyahockeyunion.org/joomsport_team/mombasa-sports-club-women/
Mombasa Sports Club Ladies,Shirleen Amanda,0,https://www.kenyahockeyunion.org/joomsport_team/mombasa-sports-club-women/
Mombasa Sports Club Ladies,Yvonne Chemtai,1,https://www.kenyahockeyunion.org/joomsport_team/mombasa-sports-club-women/
Gorillas Hockey Club – Ladies,Millicovia N. Ochieng,0,https://www.kenyahockeyunion.org/joomsport_team/gorillas-hockey-club-ladies/
Black Tigresses,Collette Wairati,1,https://www.kenyahockeyunion.org/joomsport_team/black-tigresses/
Black Tigresses,Grace Aluoch,1,https://www.kenyahockeyunion.org/joomsport_team/black-tigresses/
Black Tigresses,Jeniffer Aloo,1,https://www.kenyahockeyunion.org/joomsport_team/black-tigresses/
Parklands Sports Club – Legacy,Brian Bhukumi,4,https://www.kenyahockeyunion.org/joomsport_team/parklands-sports-club-legacy/
Parklands Sports Club – Legacy,Brian Okwach,0,https://www.kenyahockeyunion.org/joomsport_team/parklands-sports-club-legacy/
Parklands Sports Club – Legacy,Cyprian Oyiengo,4,https://www.kenyahockeyunion.org/joomsport_team/parklands-sports-club-legacy/
Parklands Sports Club – Legacy,Dan Aredha,0,https://www.kenyahockeyunion.org/joomsport_team/parklands-sports-club-legacy/
Parklands Sports Club – Legacy,David Musyoka,0,https://www.kenyahockeyunion.org/joomsport_team/parklands-sports-club-legacy/
Parklands Sports Club – Legacy,Hezbone Galinga,2,https://www.kenyahockeyunion.org/joomsport_team/parklands-sports-club-legacy/
Parklands Sports Club – Legacy,Jacktone Masibo,0,https://www.kenyahockeyunion.org/joomsport_team/parklands-sports-club-legacy/
Parklands Sports Club – Legacy,Joel Okumu,0,https://www.kenyahockeyunion.org/joomsport_team/parklands-sports-club-legacy/
Parklands Sports Club – Legacy,Joseph Owori,0,https://www.kenyahockeyunion.org/joomsport_team/parklands-sports-club-legacy/
UoN Cubs,Brian Wamalwa,0,https://www.kenyahockeyunion.org/joomsport_team/uon-cubs/
UoN Cubs,Collins Ojiambo,0,https://www.kenyahockeyunion.org/joomsport_team/uon-cubs/
UoN Cubs,David Mutinda,1,https://www.kenyahockeyunion.org/joomsport_team/uon-cubs/
UoN Cubs,Davies Cheprot,0,https://www.kenyahockeyunion.org/joomsport_team/uon-cubs/
UoN Cubs,Felix Makori,0,https://www.kenyahockeyunion.org/joomsport_team/uon-cubs/
UoN Cubs,Samuel Menza,1,https://www.kenyahockeyunion.org/joomsport_team/uon-cubs/
UoN Cubs,Seith Kukubo,1,https://www.kenyahockeyunion.org/joomsport_team/uon-cubs/
UoN Cubs,Stephen Kasanga,1,https://www.kenyahockeyunion.org/joomsport_team/uon-cubs/
UoN Cubs,Suleiman Simba,0,https://www.kenyahockeyunion.org/joomsport_team/uon-cubs/
UoN Cubs,Sydney John,0,https://www.kenyahockeyunion.org/joomsport_team/uon-cubs/
Mombasa West,Antony Wamalwa,1,https://www.kenyahockeyunion.org/joomsport_team/mombasa-west/
Mombasa West,Brian Musungu,0,https://www.kenyahockeyunion.org/joomsport_team/mombasa-west/
Mombasa West,Chrispine Otieno,1,https://www.kenyahockeyunion.org/joomsport_team/mombasa-west/
Mombasa West,Emmanuel Thoya,1,https://www.kenyahockeyunion.org/joomsport_team/mombasa-west/
Mombasa West,Eric Masila,0,https://www.kenyahockeyunion.org/joomsport_team/mombasa-west/
Mombasa West,Nahashon Nalumbi,0,https://www.kenyahockeyunion.org/joomsport_team/mombasa-west/
Mombasa Sports Club,Adaka Kilaini,0,https://www.kenyahockeyunion.org/joomsport_team/mombasa-sports-club/
Mombasa Sports Club,Anthony Onyango,0,https://www.kenyahockeyunion.org/joomsport_team/mombasa-sports-club/
Mombasa Sports Club,Kevin Ayako,0,https://www.kenyahockeyunion.org/joomsport_team/mombasa-sports-club/
Mombasa Sports Club,Pascal Elvis,1,https://www.kenyahockeyunion.org/joomsport_team/mombasa-sports-club/
Mombasa Sports Club,Rayson Kipngeno,0,https://www.kenyahockeyunion.org/joomsport_team/mombasa-sports-club/
Mombasa Sports Club,Wilson Wechuli,1,https://www.kenyahockeyunion.org/joomsport_team/mombasa-sports-club/
Daystar University Men,Glenn Adolwa,4,https://www.kenyahockeyunion.org/joomsport_team/daystar-university-men/
Daystar University Men,Koech Felix,1,https://www.kenyahockeyunion.org/joomsport_team/daystar-university-men/
Daystar University Men,Ledama Abel,0,https://www.kenyahockeyunion.org/joomsport_team/daystar-university-men/
Daystar University Men,Michael Allan,0,https://www.kenyahockeyunion.org/joomsport_team/daystar-university-men/
JKUAT,Charles Ombui,0,https://www.kenyahockeyunion.org/joomsport_team/jkuat/
JKUAT,Wilson Woodrow,1,https://www.kenyahockeyunion.org/joomsport_team/jkuat/
Multimedia University,Silima Ian,1,https://www.kenyahockeyunion.org/joomsport_team/multimedia-university/
Kaimosi Uni,Andrew Masiga,1,https://www.kenyahockeyunion.org/joomsport_team/kaimosi-uni/
Kaimosi Uni,Paul Maasai,0,https://www.kenyahockeyunion.org/joomsport_team/kaimosi-uni/
Kaimosi Uni,Paulo Maasai,0,https://www.kenyahockeyunion.org/joomsport_team/kaimosi-uni/
Kaimosi Uni,Steven Khayonje,0,https://www.kenyahockeyunion.org/joomsport_team/kaimosi-uni/
Kaimosi Uni,Wesley Kiboi,1,https://www.kenyahockeyunion.org/joomsport_team/kaimosi-uni/
Kisii University,Tonny Rogers,0,https://www.kenyahockeyunion.org/joomsport_team/kisii-university/
